altitude,watershed,watercourse,station,decimal_latitude,decimal_longitude,total_alkalinity,weather_condition,in-situ_electrical_conductivity,true_color,nitrate,nitrite,total_dissolved_solids,total_suspended_solids,sulfide,air_temperature,year,month,day,day_of_week,week_of_year,acronym,agriculture,forest,mining,non_observed,other_non_forest_natural_formation,other_non_vegetated_area,urban_infrastructure,water,period,BOD,total_phosphorus,turbidity,pH,temperature,dissolved_oxygen,river_flow,health_index
590.0,Rio Doce,Rio Piranga,RD007,-20.67,-43.09,13.9,Bom,32.4,10.0,0.53,0.004,11.0,30.0,0.01,25.3,2012,7,2,0,27,DO1,12326.57042448325,5221.067205592443,27.04283070574711,0.0193791428222656,144.4149496213988,10.77365662969971,82.98038924145501,113.6424684687516,Dry,2.0,0.02,18.3,6.6,22.0,8.1,25.644848387096776,0.46939170068027225
590.0,Rio Doce,Rio Piranga,RD007,-20.67,-43.09,12.8,Bom,33.9,38.0,0.12,0.006,41.0,101.0,0.01,30.1,2013,1,14,0,3,DO1,12292.12722805947,5254.184276234212,27.36291698760775,0.0126393464355468,147.5087026715701,11.6729278383789,85.79266387774655,107.8499488698132,Rainy,2.0,0.05,29.3,6.7,27.1,7.3,39.84026825127335,0.5073791156462587
590.0,Rio Doce,Rio Piranga,RD007,-20.67,-43.09,14.7,Bom,35.5,10.0,0.26,0.005,28.0,2.0,0.01,27.0,2013,7,8,0,28,DO1,12292.12722805947,5254.184276234212,27.36291698760775,0.0126393464355468,147.5087026715701,11.6729278383789,85.79266387774655,107.8499488698132,Dry,2.0,0.02,10.7,6.9,21.0,8.4,20.536587436332766,0.46035673469387767
651.0,Rio Doce,Rio do Carmo,RD009,-20.35,-43.32,22.9,Bom,62.0,14.0,0.34,0.026,42.0,136.0,0.01,29.3,2012,1,17,1,3,DO1,12326.57042448325,5221.067205592443,27.04283070574711,0.0193791428222656,144.4149496213988,10.77365662969971,82.98038924145501,113.6424684687516,Rainy,2.0,0.09,44.4,7.1,27.2,6.6,153.91497564935065,0.7209145578231293
651.0,Rio Doce,Rio do Carmo,RD009,-20.35,-43.32,25.8,Bom,86.9,10.0,1.09,0.15,55.0,4.0,0.01,23.6,2012,7,11,2,28,DO1,12326.57042448325,5221.067205592443,27.04283070574711,0.0193791428222656,144.4149496213988,10.77365662969971,82.98038924145501,113.6424684687516,Dry,2.6,0.1,3.83,6.9,18.7,8.0,25.644848387096776,0.6395010884353743
651.0,Rio Doce,Rio do Carmo,RD009,-20.35,-43.32,10.2,Bom,102.0,10.0,0.9,0.098,61.0,49.0,0.01,31.5,2013,1,15,1,3,DO1,12292.12722805947,5254.184276234212,27.36291698760775,0.0126393464355468,147.5087026715701,11.6729278383789,85.79266387774655,107.8499488698132,Rainy,2.0,0.05,46.2,6.9,26.7,6.7,39.84026825127335,0.7804073469387756
651.0,Rio Doce,Rio do Carmo,RD009,-20.35,-43.32,28.9,Bom,94.3,10.0,1.7,0.105,62.0,2.0,0.01,23.0,2013,7,9,1,28,DO1,12292.12722805947,5254.184276234212,27.36291698760775,0.0126393464355468,147.5087026715701,11.6729278383789,85.79266387774655,107.8499488698132,Dry,2.0,0.1,4.59,6.9,19.1,8.0,20.536587436332766,0.6254824489795919
402.0,Rio Doce,Rio Piranga,RD013,-20.38,-42.9,13.9,Nublado,35.4,10.0,0.15,0.005,47.0,251.0,0.01,24.3,2012,1,18,2,3,DO1,12326.57042448325,5221.067205592443,27.04283070574711,0.0193791428222656,144.4149496213988,10.77365662969971,82.98038924145501,113.6424684687516,Rainy,2.0,0.02,125.0,7.1,25.2,7.6,153.91497564935065,0.5134074149659866
402.0,Rio Doce,Rio Piranga,RD013,-20.38,-42.9,13.0,Bom,36.6,10.0,0.79,0.006,38.0,12.0,0.01,15.0,2012,7,4,2,27,DO1,12326.57042448325,5221.067205592443,27.04283070574711,0.0193791428222656,144.4149496213988,10.77365662969971,82.98038924145501,113.6424684687516,Dry,2.0,0.03,17.5,6.7,19.6,8.7,25.644848387096776,0.4690168027210886
402.0,Rio Doce,Rio Piranga,RD013,-20.38,-42.9,14.2,Chuvoso,37.8,47.0,0.22,0.01,38.0,24.0,0.01,21.4,2013,1,16,2,3,DO1,12292.12722805947,5254.184276234212,27.36291698760775,0.0126393464355468,147.5087026715701,11.6729278383789,85.79266387774655,107.8499488698132,Rainy,2.0,0.05,34.6,6.3,25.5,7.9,39.84026825127335,0.4855819047619049
402.0,Rio Doce,Rio Piranga,RD013,-20.38,-42.9,13.2,Nublado,39.5,21.0,0.61,0.008,40.0,7.0,0.01,18.3,2013,7,10,2,28,DO1,12292.12722805947,5254.184276234212,27.36291698760775,0.0126393464355468,147.5087026715701,11.6729278383789,85.79266387774655,107.8499488698132,Dry,2.0,0.02,6.6,6.9,19.7,8.8,20.536587436332766,0.46858204081632665
292.0,Rio Doce,Rio Casca,RD018,-20.1,-42.63,21.5,Bom,48.1,18.0,0.4,0.025,54.0,209.0,0.02,28.9,2012,1,18,2,3,DO1,12326.57042448325,5221.067205592443,27.04283070574711,0.0193791428222656,144.4149496213988,10.77365662969971,82.98038924145501,113.6424684687516,Rainy,2.0,0.08,119.0,7.2,27.8,7.4,153.91497564935065,0.5116369387755104
292.0,Rio Doce,Rio Casca,RD018,-20.1,-42.63,15.1,Bom,50.6,10.0,1.55,0.06,40.0,10.0,0.01,24.3,2012,7,4,2,27,DO1,12326.57042448325,5221.067205592443,27.04283070574711,0.0193791428222656,144.4149496213988,10.77365662969971,82.98038924145501,113.6424684687516,Dry,2.0,0.09,22.1,6.8,22.4,8.1,25.644848387096776,0.4713282993197281
292.0,Rio Doce,Rio Casca,RD018,-20.1,-42.63,19.3,Bom,49.1,71.0,0.9,0.039,56.0,71.0,0.01,28.9,2013,1,16,2,3,DO1,12292.12722805947,5254.184276234212,27.36291698760775,0.0126393464355468,147.5087026715701,11.6729278383789,85.79266387774655,107.8499488698132,Rainy,2.0,0.09,66.2,6.6,28.4,7.3,39.84026825127335,0.5081431292517008
292.0,Rio Doce,Rio Casca,RD018,-20.1,-42.63,15.5,Nublado,51.1,19.0,1.32,0.036,48.0,2.0,0.01,24.2,2013,7,10,2,28,DO1,12292.12722805947,5254.184276234212,27.36291698760775,0.0126393464355468,147.5087026715701,11.6729278383789,85.79266387774655,107.8499488698132,Dry,2.0,0.05,10.5,7.1,22.2,8.5,20.536587436332766,0.4648869387755104
291.0,Rio Doce,Rio Doce,RD019,-20.02,-42.75,16.9,Bom,36.4,14.0,0.18,0.005,45.0,152.0,0.01,29.6,2012,1,18,2,3,DO1,12326.57042448325,5221.067205592443,27.04283070574711,0.0193791428222656,144.4149496213988,10.77365662969971,82.98038924145501,113.6424684687516,Rainy,2.0,0.07,81.6,7.0,27.4,7.2,153.91497564935065,0.5220846938775511
291.0,Rio Doce,Rio Doce,RD019,-20.02,-42.75,14.7,Bom,38.8,10.0,0.86,0.005,36.0,18.0,0.01,27.9,2012,7,4,2,27,DO1,12326.57042448325,5221.067205592443,27.04283070574711,0.0193791428222656,144.4149496213988,10.77365662969971,82.98038924145501,113.6424684687516,Dry,2.0,0.06,22.9,6.8,22.2,8.1,25.644848387096776,0.4800721768707485
291.0,Rio Doce,Rio Doce,RD019,-20.02,-42.75,18.4,Bom,45.9,52.0,0.23,0.013,39.0,6.0,0.01,29.6,2013,1,16,2,3,DO1,12292.12722805947,5254.184276234212,27.36291698760775,0.0126393464355468,147.5087026715701,11.6729278383789,85.79266387774655,107.8499488698132,Rainy,2.0,0.03,26.8,6.8,28.7,7.3,39.84026825127335,0.4885436734693879
291.0,Rio Doce,Rio Doce,RD019,-20.02,-42.75,15.0,Nublado,45.7,16.0,0.64,0.006,29.0,6.0,0.01,25.5,2013,7,10,2,28,DO1,12292.12722805947,5254.184276234212,27.36291698760775,0.0126393464355468,147.5087026715701,11.6729278383789,85.79266387774655,107.8499488698132,Dry,2.0,0.02,8.89,6.9,22.9,8.3,20.536587436332766,0.4645457142857144
306.0,Rio Doce,Rio Matipó,RD021,-20.08,-42.47,14.2,Nublado,35.6,28.0,0.21,0.006,49.0,28.0,0.01,27.4,2012,1,18,2,3,DO1,12326.57042448325,5221.067205592443,27.04283070574711,0.0193791428222656,144.4149496213988,10.77365662969971,82.98038924145501,113.6424684687516,Rainy,2.0,0.02,47.0,7.1,25.9,7.7,153.91497564935065,0.4666581632653063
306.0,Rio Doce,Rio Matipó,RD021,-20.08,-42.47,13.6,Bom,36.5,10.0,0.69,0.003,28.0,2.0,0.01,23.3,2012,7,4,2,27,DO1,12326.57042448325,5221.067205592443,27.04283070574711,0.0193791428222656,144.4149496213988,10.77365662969971,82.98038924145501,113.6424684687516,Dry,2.0,0.03,3.42,7.0,21.9,8.3,25.644848387096776,0.4616894557823131
306.0,Rio Doce,Rio Matipó,RD021,-20.08,-42.47,14.5,Bom,39.9,56.0,0.26,0.011,56.0,17.0,0.01,28.0,2013,1,16,2,3,DO1,12292.12722805947,5254.184276234212,27.36291698760775,0.0126393464355468,147.5087026715701,11.6729278383789,85.79266387774655,107.8499488698132,Rainy,2.0,0.03,72.8,6.8,26.7,7.8,39.84026825127335,0.4974716326530614
306.0,Rio Doce,Rio Matipó,RD021,-20.08,-42.47,13.3,Bom,38.3,13.0,0.49,0.003,29.0,2.0,0.01,22.4,2013,7,10,2,28,DO1,12292.12722805947,5254.184276234212,27.36291698760775,0.0126393464355468,147.5087026715701,11.6729278383789,85.79266387774655,107.8499488698132,Dry,2.0,0.02,4.02,7.0,21.5,8.7,20.536587436332766,0.45695571428571446
235.0,Rio Doce,Rio Doce,RD023,-19.76,-42.48,17.5,Bom,39.6,30.0,0.16,0.007,54.0,148.0,0.01,26.3,2012,1,20,4,3,DO1,12326.57042448325,5221.067205592443,27.04283070574711,0.0193791428222656,144.4149496213988,10.77365662969971,82.98038924145501,113.6424684687516,Rainy,2.0,0.11,63.9,7.1,26.7,7.3,153.91497564935065,0.5334730612244899
235.0,Rio Doce,Rio Doce,RD023,-19.76,-42.48,15.1,Nublado,41.7,10.0,0.62,0.005,39.0,9.0,0.01,19.9,2012,7,6,4,27,DO1,12326.57042448325,5221.067205592443,27.04283070574711,0.0193791428222656,144.4149496213988,10.77365662969971,82.98038924145501,113.6424684687516,Dry,2.0,0.03,18.9,6.7,21.2,8.5,25.644848387096776,0.4724993877551022
235.0,Rio Doce,Rio Doce,RD023,-19.76,-42.48,18.1,Nublado,44.1,25.0,0.52,0.007,50.0,173.0,0.01,24.4,2013,1,18,4,3,DO1,12292.12722805947,5254.184276234212,27.36291698760775,0.0126393464355468,147.5087026715701,11.6729278383789,85.79266387774655,107.8499488698132,Rainy,2.0,0.12,94.3,6.8,26.7,8.0,39.84026825127335,0.5250599319727892
235.0,Rio Doce,Rio Doce,RD023,-19.76,-42.48,15.2,Bom,47.3,12.0,0.84,0.004,27.0,19.0,0.01,20.4,2013,7,12,4,28,DO1,12292.12722805947,5254.184276234212,27.36291698760775,0.0126393464355468,147.5087026715701,11.6729278383789,85.79266387774655,107.8499488698132,Dry,2.0,0.02,5.52,7.2,21.4,8.9,20.536587436332766,0.46962591836734713
614.0,Rio Doce,Rio Piracicaba,RD025,-19.94,-43.18,11.0,Bom,23.2,12.0,0.13,0.007,28.0,58.0,0.01,26.3,2012,1,19,3,3,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Rainy,2.0,0.05,54.1,6.8,23.7,7.4,178.0696559139785,0.5021500000000001
614.0,Rio Doce,Rio Piracicaba,RD025,-19.94,-43.18,10.4,Bom,30.3,10.0,0.66,0.005,27.0,7.0,0.01,22.6,2012,7,5,3,27,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Dry,2.0,0.06,11.4,7.0,19.8,8.3,26.16241935483871,0.4774583673469389
614.0,Rio Doce,Rio Piracicaba,RD025,-19.94,-43.18,12.4,Nublado,21.8,40.0,0.14,0.011,68.0,63.0,0.01,26.1,2013,1,17,3,3,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Rainy,2.0,0.08,121.0,6.6,24.1,7.8,55.41840322580645,0.550924149659864
614.0,Rio Doce,Rio Piracicaba,RD025,-19.94,-43.18,9.4,Bom,29.5,14.0,0.42,0.005,29.0,4.0,0.01,18.7,2013,7,11,3,28,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Dry,2.0,0.02,11.3,7.1,19.7,8.7,18.536543010752688,0.47454000000000013
564.0,Rio Doce,Rio Piracicaba,RD026,-19.83,-43.13,13.0,Bom,31.0,17.0,0.18,0.015,36.0,75.0,0.01,25.2,2012,1,19,3,3,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Rainy,2.0,0.08,68.9,7.0,24.6,7.6,178.0696559139785,0.5015304081632654
564.0,Rio Doce,Rio Piracicaba,RD026,-19.83,-43.13,13.0,Bom,39.0,10.0,0.87,0.022,28.0,11.0,0.01,22.3,2012,7,5,3,27,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Dry,2.0,0.04,11.1,6.6,19.6,8.0,26.16241935483871,0.4770385714285716
564.0,Rio Doce,Rio Piracicaba,RD026,-19.83,-43.13,13.6,Nublado,34.3,31.0,0.24,0.015,42.0,78.0,0.01,26.7,2013,1,17,3,3,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Rainy,2.0,0.07,125.0,6.6,24.8,7.8,55.41840322580645,0.5231263265306123
564.0,Rio Doce,Rio Piracicaba,RD026,-19.83,-43.13,14.3,Bom,43.2,16.0,0.65,0.026,34.0,16.0,0.01,22.1,2013,7,11,3,28,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Dry,2.0,0.04,26.2,6.9,19.3,8.2,18.536543010752688,0.471996530612245
590.0,Rio Doce,Rio Santa Bárbara,RD027,-19.81,-43.23,15.4,Bom,36.1,10.0,0.14,0.006,34.0,18.0,0.01,23.0,2012,1,19,3,3,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Rainy,2.0,0.02,28.0,6.9,23.4,7.5,178.0696559139785,0.5015640816326532
590.0,Rio Doce,Rio Santa Bárbara,RD027,-19.81,-43.23,10.3,Nublado,46.3,10.0,0.74,0.004,36.0,2.0,0.01,14.5,2012,7,5,3,27,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Dry,2.0,0.02,4.48,6.5,18.5,8.3,26.16241935483871,0.47853891156462597
590.0,Rio Doce,Rio Santa Bárbara,RD027,-19.81,-43.23,15.3,Nublado,58.2,44.0,0.21,0.01,49.0,14.0,0.01,22.4,2013,1,17,3,3,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Rainy,2.0,0.02,29.6,6.0,24.3,7.4,55.41840322580645,0.5161888435374151
590.0,Rio Doce,Rio Santa Bárbara,RD027,-19.81,-43.23,16.0,Nublado,65.9,15.0,0.54,0.005,36.0,13.0,0.01,15.3,2013,7,11,3,28,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Dry,2.0,0.02,2.76,6.8,18.8,8.3,18.536543010752688,0.46561653061224506
533.0,Rio Doce,Rio Piracicaba,RD029,-19.77,-43.04,15.0,Bom,35.9,10.0,0.14,0.011,36.0,60.0,0.01,28.8,2012,1,19,3,3,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Rainy,2.0,0.05,39.0,7.0,25.1,7.4,178.0696559139785,0.5112620408163266
533.0,Rio Doce,Rio Piracicaba,RD029,-19.77,-43.04,13.2,Bom,42.9,10.0,0.75,0.01,32.0,9.0,0.01,25.0,2012,7,5,3,27,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Dry,2.0,0.03,5.46,6.7,20.7,8.3,26.16241935483871,0.4650680272108845
533.0,Rio Doce,Rio Piracicaba,RD029,-19.77,-43.04,19.1,Bom,57.7,32.0,0.29,0.02,50.0,145.0,0.01,31.1,2013,1,17,3,3,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Rainy,2.0,0.06,145.0,6.8,26.9,7.5,55.41840322580645,0.5611324489795919
533.0,Rio Doce,Rio Piracicaba,RD029,-19.77,-43.04,14.5,Nublado,53.5,17.0,0.67,0.024,36.0,2.0,0.01,21.8,2013,7,11,3,28,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Dry,2.0,0.02,4.95,7.0,20.2,8.9,18.536543010752688,0.46044877551020424
510.0,Rio Doce,Rio do Peixe (DO2),RD030,-19.73,-43.03,19.6,Bom,53.8,13.0,0.36,0.039,48.0,57.0,0.01,27.8,2012,1,19,3,3,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Rainy,2.0,0.14,34.1,7.1,24.6,7.6,178.0696559139785,0.4990557823129253
510.0,Rio Doce,Rio do Peixe (DO2),RD030,-19.73,-43.03,17.9,Bom,69.6,10.0,1.79,0.087,47.0,26.0,0.01,26.2,2012,7,5,3,27,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Dry,2.8,0.13,18.3,7.0,22.1,8.2,26.16241935483871,0.48896870748299337
510.0,Rio Doce,Rio do Peixe (DO2),RD030,-19.73,-43.03,12.5,Nublado,39.4,139.0,0.47,0.037,79.0,823.0,0.01,30.3,2013,1,17,3,3,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Rainy,2.0,0.14,1168.0,6.6,25.3,7.9,55.41840322580645,0.6805460544217689
510.0,Rio Doce,Rio do Peixe (DO2),RD030,-19.73,-43.03,14.7,Nublado,73.9,27.0,1.06,0.11,41.0,33.0,0.01,22.4,2013,7,11,3,28,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Dry,2.2,0.11,8.05,7.0,20.1,8.8,18.536543010752688,0.47066306122449
232.0,Rio Doce,Rio Piracicaba,RD031,-19.53,-42.66,15.1,Bom,40.3,23.0,0.1,0.008,46.0,81.0,0.01,31.1,2012,1,20,4,3,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Rainy,2.0,0.02,36.0,7.2,26.2,7.6,178.0696559139785,0.4878604761904764
232.0,Rio Doce,Rio Piracicaba,RD031,-19.53,-42.66,13.4,Bom,43.3,10.0,0.99,0.008,36.0,6.0,0.01,26.9,2012,7,6,4,27,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Dry,2.0,0.02,13.4,6.8,22.9,8.3,26.16241935483871,0.4687212244897961
232.0,Rio Doce,Rio Piracicaba,RD031,-19.53,-42.66,16.8,Nublado,49.4,27.0,0.52,0.015,46.0,129.0,0.01,29.6,2013,1,18,4,3,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Rainy,2.0,0.1,126.0,6.7,26.6,7.8,55.41840322580645,0.5074142857142858
232.0,Rio Doce,Rio Piracicaba,RD031,-19.53,-42.66,13.6,Bom,49.8,10.0,0.86,0.011,42.0,2.0,0.01,26.8,2013,7,12,4,28,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Dry,2.0,0.02,14.0,6.8,22.3,8.5,18.536543010752688,0.4677536734693879
265.0,Rio Doce,Rio Piracicaba,RD032,-19.62,-42.8,17.8,Bom,37.7,17.0,0.2,0.012,38.0,152.0,0.01,33.8,2012,1,19,3,3,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Rainy,2.0,0.04,69.5,7.2,26.9,7.9,178.0696559139785,0.5306811564625852
265.0,Rio Doce,Rio Piracicaba,RD032,-19.62,-42.8,13.3,Bom,46.7,10.0,0.81,0.013,31.0,3.0,0.01,27.7,2012,7,5,3,27,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Dry,2.0,0.03,5.5,6.0,22.5,8.5,26.16241935483871,0.4671460544217688
265.0,Rio Doce,Rio Piracicaba,RD032,-19.62,-42.8,16.4,Nublado,52.0,33.0,0.32,0.017,44.0,26.0,0.01,31.6,2013,1,17,3,3,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Rainy,2.0,0.02,38.0,6.5,27.9,8.0,55.41840322580645,0.48973346938775525
265.0,Rio Doce,Rio Piracicaba,RD032,-19.62,-42.8,14.3,Nublado,52.6,17.0,0.87,0.02,30.0,4.0,0.01,23.3,2013,7,11,3,28,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Dry,2.0,0.02,4.62,7.3,21.2,9.0,18.536543010752688,0.46329081632653074
191.0,Rio Doce,Rio Doce,RD033,-19.33,-42.38,17.2,Nublado,53.1,28.0,0.41,0.005,51.0,136.0,0.01,25.5,2012,1,26,3,4,DO5,5434.74741421352,762.1798751484782,0.0,0.0,19.8642817605594,4.124538978731763,42.6543810186764,70.21714047747777,Rainy,2.0,0.1,99.0,7.1,27.1,8.0,622.8845053763441,0.5270833333333335
191.0,Rio Doce,Rio Doce,RD033,-19.33,-42.38,16.3,Nublado,65.8,12.0,0.69,0.009,38.0,21.0,0.01,18.8,2012,7,12,3,28,DO5,5434.74741421352,762.1798751484782,0.0,0.0,19.8642817605594,4.124538978731763,42.6543810186764,70.21714047747777,Dry,2.0,0.06,21.1,6.1,20.8,8.8,104.64670609318996,0.4716747619047621
191.0,Rio Doce,Rio Doce,RD033,-19.33,-42.38,14.8,Nublado,49.8,91.0,0.43,0.011,108.0,678.0,0.01,23.7,2013,1,23,2,4,DO5,5421.539454004168,780.7455940314136,0.0,0.0,19.58265882965113,4.45937065011848,44.52412772338826,62.93642635858111,Rainy,2.0,0.16,955.0,6.0,25.8,8.6,158.31147311827957,0.6076826530612246
191.0,Rio Doce,Rio Doce,RD033,-19.33,-42.38,18.4,Nublado,83.2,16.0,1.05,0.011,55.0,14.0,0.01,21.1,2013,7,18,3,29,DO5,5421.539454004168,780.7455940314136,0.0,0.0,19.58265882965113,4.45937065011848,44.52412772338826,62.93642635858111,Dry,2.0,0.04,12.8,7.0,22.1,9.0,71.57171684587814,0.4627610204081634
235.0,Rio Doce,Rio Piracicaba,RD034,-19.53,-42.6,15.9,Bom,41.0,18.0,0.14,0.009,51.0,87.0,0.01,32.2,2012,1,20,4,3,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Rainy,2.0,0.02,38.8,7.1,26.8,7.5,178.0696559139785,0.4874167346938777
235.0,Rio Doce,Rio Piracicaba,RD034,-19.53,-42.6,14.7,Bom,55.7,10.0,1.41,0.01,36.0,17.0,0.01,25.3,2012,7,6,4,27,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Dry,2.0,0.04,15.3,6.8,22.1,8.2,26.16241935483871,0.46663571428571443
235.0,Rio Doce,Rio Piracicaba,RD034,-19.53,-42.6,16.3,Bom,54.7,26.0,0.66,0.021,55.0,153.0,0.01,32.8,2013,1,18,4,3,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Rainy,2.0,0.09,173.0,6.7,27.6,7.3,55.41840322580645,0.5139491836734695
235.0,Rio Doce,Rio Piracicaba,RD034,-19.53,-42.6,15.5,Bom,62.5,10.0,1.36,0.019,46.0,8.0,0.01,26.6,2013,7,12,4,28,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Dry,2.0,0.02,5.82,7.0,23.3,8.3,18.536543010752688,0.4626689795918369
226.0,Rio Doce,Rio Doce,RD035,-19.49,-42.49,18.3,Bom,45.3,23.0,0.08,0.007,91.0,169.0,0.01,25.5,2012,1,20,4,3,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Rainy,2.0,0.2,73.8,7.1,26.0,7.4,178.0696559139785,0.5591973469387755
226.0,Rio Doce,Rio Doce,RD035,-19.49,-42.49,14.8,Bom,54.2,10.0,1.27,0.006,33.0,25.0,0.01,25.4,2012,7,6,4,27,DO2,2383.931718987503,2639.198455311592,102.110705764104,0.0008439513549804688,197.4064956859191,10.5126427354126,110.4425962064092,20.11873681024167,Dry,2.0,0.04,26.9,6.8,22.3,8.3,26.16241935483871,0.475046598639456
226.0,Rio Doce,Rio Doce,RD035,-19.49,-42.49,17.1,Nublado,52.1,26.0,0.61,0.011,42.0,72.0,0.01,24.1,2013,1,18,4,3,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Rainy,2.0,0.08,56.3,6.7,26.5,7.6,55.41840322580645,0.4970967346938777
226.0,Rio Doce,Rio Doce,RD035,-19.49,-42.49,15.9,Bom,51.9,13.0,0.83,0.005,44.0,2.0,0.01,20.9,2013,7,12,4,28,DO2,2382.790461831877,2635.594890989444,104.0377865263119,0.0008439513549804688,198.125729760687,11.15733601287842,113.2562298193866,18.75891656054691,Dry,2.0,0.02,15.2,7.3,21.1,8.7,18.536543010752688,0.49328040816326546
198.0,Rio Doce,Rio Santo Antônio (DO3),RD039,-19.22,-42.34,10.4,Nublado,27.6,19.0,0.25,0.02,34.0,48.0,0.01,26.1,2012,1,26,3,4,DO3,4963.976116610336,5436.870953491116,17.84512879693586,0.0,449.2154906024336,8.700187183105477,61.6917055061033,42.20737719702164,Rainy,2.0,0.02,59.4,6.9,26.4,7.3,391.4401088709677,0.47521870748299333
198.0,Rio Doce,Rio Santo Antônio (DO3),RD039,-19.22,-42.34,12.5,Bom,39.5,12.0,0.1,0.003,16.0,20.0,0.01,19.6,2012,7,12,3,28,DO3,4963.976116610336,5436.870953491116,17.84512879693586,0.0,449.2154906024336,8.700187183105477,61.6917055061033,42.20737719702164,Dry,2.0,0.02,12.0,6.7,22.1,8.2,69.32033467741935,0.47586598639455796
